FECHA;I_R;IG1_R;IG2_R;IG3_R;I_C;IG1_C;IG2_C;IG3_C;U_R;UG1_R;UG2_R;UG3_R;U_C;UG1_C;UG2_C;UG3_C;IG1_R2;IG2_R2;IG3_R2;t;t2;PM10;PM10_1;PM10_2;PM10_3;PM10_4;PM10_5;PM25;PM25_1;PM25_2;PM25_3;PM25_4;PM25_5;T;T_1;T_2;T_3;P;P_1;P_2;P_3;HR;H_1;H_2;H_3;V;V_1;V_2;V_3;sen1;sen2;sen3;sen4;sen5;sen6;cos1;cos2;cos3;cos4;cos5;cos6;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;lu;ma;mi;ju;vi;sa;do
17-07-2014;16;9;2;5;9;0;3;6;470;262;182;26;27;0;15;12;8;2;4;563;316969;75.2383;44.0714;22.1004;20.8396;136.842;204.611;54.2;41.6;15.8;17.3;121.7;153.6;6.5;9.5;9.5;9.4;0;5.4;8.2;8.7;84.2;93.2;88.2;86.8;4.7;13;11.9;14;-0.263665493;0.508670944;-0.717676914;0.875891705;-0.972118197;0.999546281;-0.964614176;0.860961016;-0.696376226;0.482507742;-0.23449139;-0.030120305;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
18-07-2014;12;8;1;3;7;1;2;4;414;217;150;47;29;0;12;17;8;1;3;564;318096;54.5925;75.2383;44.0714;22.1004;20.8396;136.842;33.3;54.2;41.6;15.8;17.3;121.7;9.7;6.5;9.5;9.5;0;0;5.4;8.2;78.8;84.2;93.2;88.2;9.4;4.7;13;11.9;-0.280230675;0.538005172;-0.752666828;0.907013813;-0.98867759;0.991114064;-0.95993269;0.842941537;-0.658401585;0.421100871;-0.150055398;-0.133014707;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
19-07-2014;7;5;0;2;7;0;2;5;577;313;208;56;37;0;19;18;5;0;2;565;319225;80.7887;54.5925;75.2383;44.0714;22.1004;20.8396;63.1;33.3;54.2;41.6;15.8;17.3;8.2;9.7;6.5;9.5;0;0;0;5.4;81.5;78.8;84.2;93.2;5;9.4;4.7;13;-0.296712819;0.566701756;-0.785649855;0.933837229;-0.997917161;0.972118197;-0.954966755;0.823923006;-0.618671403;0.357698239;-0.064508449;-0.23449139;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
20-07-2014;16;10;3;3;1;0;0;1;515;278;198;39;18;0;11;7;10;1;2;566;320356;65.3212;80.7887;54.5925;75.2383;44.0714;22.1004;56.2;63.1;33.3;54.2;41.6;15.8;6.4;8.2;9.7;6.5;12.8;0;0;0;97.2;81.5;78.8;84.2;5.4;5;9.4;4.7;-0.313107041;0.594726687;-0.816538051;0.956234827;-0.999768502;0.942761143;-0.949717843;0.803927962;-0.577291617;0.292600336;0.021516097;-0.333468779;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
21-07-2014;8;7;1;0;7;0;4;3;375;178;156;41;34;0;19;15;7;1;0;567;321489;120.033;65.3212;80.7887;54.5925;75.2383;44.0714;93.3;56.2;63.1;33.3;54.2;41.6;8.9;6.4;8.2;9.7;4.1;12.8;0;0;90.8;97.2;81.5;78.8;4.7;5.4;5;9.4;-0.329408482;0.622046748;-0.845249057;0.974100455;-0.994217907;0.903355802;-0.944187509;0.782980104;-0.534372558;0.226115686;0.107381347;-0.428891938;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
22-07-2014;14;4;5;5;6;0;1;5;334;165;125;44;23;0;10;13;4;4;5;568;322624;60.2571;120.033;65.3212;80.7887;54.5925;75.2383;36;93.3;56.2;63.1;33.3;54.2;5.3;8.9;6.4;8.2;0;4.1;12.8;0;80.8;90.8;97.2;81.5;11.9;4.7;5.4;5;-0.345612313;0.648629561;-0.871706319;0.987349442;-0.98130647;0.85432217;-0.938377392;0.761104259;-0.490028666;0.158559385;0.192451582;-0.519743812;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
23-07-2014;16;8;2;6;5;0;3;2;371;175;146;50;26;2;13;11;8;2;5;569;323761;62.3829;60.2571;120.033;65.3212;80.7887;54.5925;39.5;36;93.3;56.2;63.1;33.3;6.2;5.3;8.9;6.4;0;0;4.1;12.8;73;80.8;90.8;97.2;10.8;11.9;4.7;5.4;-0.361713731;0.674443619;-0.895839291;0.995918996;-0.961129784;0.796182864;-0.932289213;0.738326354;-0.444378178;0.09025161;0.276096973;-0.60505607;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
24-07-2014;11;8;1;2;5;0;3;2;367;172;149;46;27;0;17;10;8;1;2;570;324900;115.894;62.3829;60.2571;120.033;65.3212;80.7887;81.4;39.5;36;93.3;56.2;63.1;4;6.2;5.3;8.9;2.6;0;0;4.1;83.5;73;80.8;90.8;5.8;10.8;11.9;4.7;-0.377707965;0.699458327;-0.917583626;0.999768502;-0.933837229;0.729557554;-0.925924777;0.714673386;-0.397542814;0.021516097;0.357698239;-0.683919422;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
25-07-2014;16;9;2;5;4;0;1;3;305;127;137;41;35;0;16;19;9;1;5;571;326041;48.1646;115.894;62.3829;60.2571;120.033;65.3212;43;81.4;39.5;36;93.3;56.2;7.6;4;6.2;5.3;0.4;2.6;0;0;93.8;83.5;73;80.8;5.4;5.8;10.8;11.9;-0.393590277;0.723644038;-0.936881346;0.998879716;-0.89963087;0.655156357;-0.91928597;0.690173388;-0.349647455;-0.047321388;0.436651232;-0.755493314;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
26-07-2014;7;5;0;2;2;0;0;2;419;193;180;46;17;0;5;12;5;0;2;572;327184;44.0712;48.1646;115.894;62.3829;60.2571;120.033;39.2;43;81.4;39.5;36;93.3;8.7;7.6;4;6.2;17;0.4;2.6;0;86.8;93.8;83.5;73;4.3;5.4;5.8;10.8;-0.409355959;0.746972088;-0.953680997;0.993256849;-0.858763958;0.573772268;-0.912374758;0.664855398;-0.300819808;-0.1159346;0.512371412;-0.819014887;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
27-07-2014;8;7;0;1;4;0;1;3;287;134;120;33;27;0;12;15;7;0;1;573;328329;13.0566;44.0712;48.1646;115.894;62.3829;60.2571;11.2;39.2;43;81.4;39.5;36;9.8;8.7;7.6;4;79;17;0.4;2.6;86;86.8;93.8;83.5;16.9;4.3;5.4;5.8;-0.42500034;0.769414827;-0.967937783;0.982926552;-0.811539059;0.486272707;-0.90519319;0.638749422;-0.251190064;-0.183998352;0.584298174;-0.873807104;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
28-07-2014;10;7;1;2;6;0;5;1;263;121;114;28;32;0;15;17;7;1;2;574;329476;11.9101;13.0566;44.0712;48.1646;115.894;62.3829;10.8;11.2;39.2;43;81.4;39.5;11.5;9.8;8.7;7.6;28.5;79;17;0.4;95;86;86.8;93.8;16.2;16.9;4.3;5.4;-0.440518784;0.790945657;-0.979613692;0.967937783;-0.758305808;0.393590277;-0.897743394;0.611886401;-0.200890555;-0.251190064;0.651898996;-0.91928597;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
29-07-2014;9;3;1;5;9;0;4;5;298;134;119;45;28;0;10;18;3;1;5;575;330625;96.561;11.9101;13.0566;44.0712;48.1646;115.894;76.5;10.8;11.2;39.2;43;81.4;11;11.5;9.8;8.7;0;28.5;79;17;83;95;86;86.8;11.2;16.2;16.9;4.3;-0.455906694;0.811539059;-0.98867759;0.94836158;-0.699458327;0.296712819;-0.890027576;0.584298174;-0.150055398;-0.317191289;0.714673386;-0.954966755;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
30-07-2014;12;7;1;4;6;0;3;3;205;96;81;28;22;1;11;10;6;1;3;576;331776;48.4766;96.561;11.9101;13.0566;44.0712;48.1646;37.2;76.5;10.8;11.2;39.2;43;9;11;11.5;9.8;17.5;0;28.5;79;88.8;83;95;86;7.9;11.2;16.2;16.9;-0.471159508;0.831170626;-0.995105311;0.924290722;-0.635432301;0.19667289;-0.882048025;0.556017437;-0.098820139;-0.38168922;0.772156585;-0.98046916;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
31-07-2014;14;8;5;1;3;0;2;1;214;94;93;27;19;1;10;8;8;3;1;577;332929;10.9851;48.4766;96.561;11.9101;13.0566;44.0712;8.9;37.2;76.5;10.8;11.2;39.2;11.1;9;11;11.5;5.6;17.5;0;28.5;94;88.8;83;95;15.1;7.9;11.2;16.2;-0.486272707;0.849817092;-0.998879716;0.895839291;-0.566701756;0.09453675;-0.873807104;0.527077709;-0.047321388;-0.444378178;0.823923006;-0.995521372;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
01-08-2014;8;7;0;1;7;0;3;4;204;91;87;26;19;0;10;9;7;0;1;578;334084;9.58908;10.9851;48.4766;96.561;11.9101;13.0566;7;8.9;37.2;76.5;10.8;11.2;13.6;11.1;9;11;1.1;5.6;17.5;0;87.5;94;88.8;83;17.6;15.1;7.9;11.2;-0.501241813;0.867456355;-0.99999074;0.863142128;-0.49377555;-0.008606997;-0.865307254;0.497513289;0.004303538;-0.504961055;0.869589389;-0.999962959;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
02-08-2014;7;4;0;3;4;0;2;2;292;138;117;37;29;1;20;8;4;0;3;579;335241;17.4443;9.58908;10.9851;48.4766;96.561;11.9101;8.4;7;8.9;37.2;76.5;10.8;13;13.6;11.1;9;6.2;1.1;5.6;17.5;82;87.5;94;88.8;20.5;17.6;15.1;7.9;-0.516062391;0.88406751;-0.998435421;0.826354199;-0.417193603;-0.111659007;-0.856550996;0.467359217;0.05591699;-0.563150724;0.908817637;-0.99374658;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
03-08-2014;7;4;1;2;1;0;1;0;269;134;112;23;15;1;11;3;4;0;2;580;336400;37.2504;17.4443;9.58908;10.9851;48.4766;96.561;28.7;8.4;7;8.9;37.2;76.5;10.3;13;13.6;11.1;0;6.2;1.1;5.6;83.2;82;87.5;94;9.7;20.5;17.6;15.1;-0.530730048;0.89963087;-0.994217907;0.785649855;-0.3375229;-0.213520915;-0.847540923;0.436651232;0.107381347;-0.618671403;0.941317318;-0.976938493;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
04-08-2014;11;5;4;2;4;0;1;3;246;126;96;24;27;0;12;15;5;4;1;581;337561;50.9854;37.2504;17.4443;9.58908;10.9851;48.4766;34.6;28.7;8.4;7;8.9;37.2;5;10.3;13;13.6;4.6;0;6.2;1.1;76;83.2;82;87.5;5.8;9.7;20.5;17.6;-0.545240439;0.914127988;-0.987349442;0.741222011;-0.255353295;-0.313107041;-0.838279705;0.405425728;0.158559385;-0.671259958;0.966847814;-0.949717843;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
05-08-2014;7;3;2;2;2;0;2;0;175;88;73;14;19;0;9;10;3;2;2;582;338724;21.8554;50.9854;37.2504;17.4443;9.58908;10.9851;18.6;34.6;28.7;8.4;7;8.9;7.9;5;10.3;13;13.1;4.6;0;6.2;91;76;83.2;82;14;5.8;9.7;20.5;-0.559589262;0.927541684;-0.977848342;0.693281227;-0.171293144;-0.409355959;-0.828770087;0.373719715;0.209314646;-0.72066715;0.985220107;-0.912374758;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
06-08-2014;6;3;3;0;6;0;4;2;222;101;92;29;23;0;9;14;3;3;0;583;339889;47.957;21.8554;50.9854;37.2504;17.4443;9.58908;35.1;18.6;34.6;28.7;8.4;7;8;7.9;5;10.3;0;13.1;4.6;0;81.2;91;76;83.2;9;14;5.8;9.7;-0.573772268;0.939856058;-0.965739938;0.642054713;-0.085964799;-0.501241813;-0.819014887;0.341570769;0.259511797;-0.766658819;0.996298175;-0.865307254;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
07-08-2014;7;3;1;3;3;0;1;2;204;110;74;20;25;0;10;15;3;1;3;584;341056;70.537;47.957;21.8554;50.9854;37.2504;17.4443;49.7;35.1;18.6;34.6;28.7;8.4;7.4;8;7.9;5;0;0;13.1;4.6;76;81.2;91;76;12.2;9;14;5.8;-0.587785252;0.951056516;-0.951056516;0.587785252;3.31E-12;-0.587785252;-0.809016994;0.309016994;0.309016994;-0.809016994;1;-0.809016994;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
08-08-2014;10;7;2;1;7;0;2;5;211;101;88;22;37;0;14;23;7;1;1;585;342225;75.9803;70.537;47.957;21.8554;50.9854;37.2504;46;49.7;35.1;18.6;34.6;28.7;9.9;7.4;8;7.9;0;0;0;13.1;83.34;76;81.2;91;11.5;12.2;9;14;-0.601624063;0.961129784;-0.933837229;0.530730048;0.085964799;-0.668063864;-0.798779373;0.276096973;0.357698239;-0.847540923;0.996298175;-0.74410394;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
09-08-2014;4;4;0;0;3;0;2;1;290;171;95;24;19;0;6;13;4;0;0;586;343396;45.0942;75.9803;70.537;47.957;21.8554;50.9854;32.8;46;49.7;35.1;18.6;34.6;7.2;9.9;7.4;8;6.5;0;0;0;92.2;83.34;76;81.2;6.1;11.5;12.2;9;-0.6152846;0.970063922;-0.914127988;0.471159508;0.171293144;-0.741222011;-0.788305056;0.242849722;0.405425728;-0.882048025;0.985220107;-0.671259958;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
10-08-2014;3;3;0;0;2;0;1;1;299;176;101;22;13;0;8;5;3;0;0;587;344569;48.2383;45.0942;75.9803;70.537;47.957;21.8554;34.4;32.8;46;49.7;35.1;18.6;5.2;7.2;9.9;7.4;0;6.5;0;0;83;92.2;83.34;76;9;6.1;11.5;12.2;-0.628762815;0.977848342;-0.891981346;0.409355959;0.255353295;-0.806479946;-0.777597147;0.209314646;0.452072204;-0.912374758;0.966847814;-0.591261445;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11-08-2014;6;4;1;1;6;0;3;3;274;160;92;22;39;0;20;19;4;0;1;588;345744;119.706;48.2383;45.0942;75.9803;70.537;47.957;94.6;34.4;32.8;46;49.7;35.1;3.1;5.2;7.2;9.9;0;0;6.5;0;82.5;83;92.2;83.34;4;9;6.1;11.5;-0.642054713;0.984473817;-0.867456355;0.345612313;0.3375229;-0.863142128;-0.766658819;0.17553149;0.497513289;-0.938377392;0.941317318;-0.504961055;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
12-08-2014;11;8;0;3;8;0;4;4;268;163;91;14;16;0;5;11;8;0;3;589;346921;75.4779;119.706;48.2383;45.0942;75.9803;70.537;47.5;94.6;34.4;32.8;46;49.7;5;3.1;5.2;7.2;0;0;0;6.5;76.8;82.5;83;92.2;12.2;4;9;6.1;-0.655156357;0.989932495;-0.840618406;0.280230675;0.417193603;-0.91060463;-0.755493314;0.141540295;0.541627821;-0.95993269;0.908817637;-0.413278608;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
13-08-2014;8;5;2;1;13;0;6;7;298;178;98;22;18;0;9;9;5;2;1;590;348100;62.3258;75.4779;119.706;48.2383;45.0942;75.9803;28.2;47.5;94.6;34.4;32.8;46;7.2;5;3.1;5.2;0;0;0;0;67;76.8;82.5;83;12.2;12.2;4;9;-0.668063864;0.994217907;-0.811539059;0.213520915;0.49377555;-0.94836158;-0.74410394;0.107381347;0.584298174;-0.976938493;0.869589389;-0.317191289;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
14-08-2014;11;6;5;0;2;0;0;2;249;137;98;14;18;0;10;8;6;4;0;591;349281;179.806;62.3258;75.4779;119.706;48.2383;45.0942;100.1;28.2;47.5;94.6;34.4;32.8;6.8;7.2;5;3.1;0;0;0;0;77.5;67;76.8;82.5;5.4;12.2;12.2;4;-0.680773409;0.997324973;-0.780295851;0.145799197;0.566701756;-0.976010551;-0.732494072;0.07309513;0.625410573;-0.989314204;0.823923006;-0.21772323;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
15-08-2014;2;2;0;0;5;0;1;4;342;212;97;33;23;2;10;11;2;0;0;592;350464;100.731;179.806;62.3258;75.4779;119.706;48.2383;77.8;100.1;28.2;47.5;94.6;34.4;5.1;6.8;7.2;5;6.5;0;0;0;92.2;77.5;67;76.8;5;5.4;12.2;12.2;-0.693281227;0.999250011;-0.746972088;0.077386479;0.635432301;-0.993256849;-0.72066715;0.038722281;0.664855398;-0.99700117;0.772156584;-0.1159346;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
16-08-2014;8;5;0;3;1;0;0;1;354;220;105;29;23;0;9;14;5;0;3;593;351649;245.768;100.731;179.806;62.3258;75.4779;119.706;170.8;77.8;100.1;28.2;47.5;94.6;10.8;5.1;6.8;7.2;0;6.5;0;0;79.5;92.2;77.5;67;3.2;5;5.4;12.2;-0.70558361;0.99999074;-0.711656622;0.008606997;0.699458327;-0.999916659;-0.708626678;0.004303538;0.702527474;-0.999962959;0.714673386;-0.012910296;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
17-08-2014;5;4;0;1;2;0;1;1;353;233;95;25;24;0;10;14;3;0;1;594;352836;226.514;245.768;100.731;179.806;62.3258;75.4779;170.1;170.8;77.8;100.1;28.2;47.5;9.9;10.8;5.1;6.8;0;0;6.5;0;78.8;79.5;92.2;77.5;2.5;3.2;5;5.4;-0.717676914;0.999546281;-0.674443619;-0.060213277;0.758305808;-0.995918996;-0.696376226;-0.030120305;0.738326354;-0.998185534;0.651898996;0.09025161;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
18-08-2014;5;2;1;2;4;0;1;3;351;228;108;15;28;0;18;10;2;1;2;595;354025;136.758;226.514;245.768;100.731;179.806;62.3258;77.9;170.1;170.8;77.8;100.1;28.2;11.4;9.9;10.8;5.1;0;0;0;6.5;85.2;78.8;79.5;92.2;5.8;2.5;3.2;5;-0.729557554;0.997917161;-0.635432301;-0.128748177;0.811539059;-0.98130647;-0.683919422;-0.064508449;0.772156585;-0.99167732;0.584298174;0.192451582;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
19-08-2014;12;9;2;1;4;0;2;2;289;182;92;15;24;0;10;14;9;1;1;596;355216;115.612;136.758;226.514;245.768;100.731;179.806;89.3;77.9;170.1;170.8;77.8;100.1;8.8;11.4;9.9;10.8;0;0;0;0;90.8;85.2;78.8;79.5;6.1;5.8;2.5;3.2;-0.741222011;0.995105311;-0.594726687;-0.19667289;0.858763958;-0.956234827;-0.671259958;-0.098820139;0.803927962;-0.98046916;0.512371412;0.292600336;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
20-08-2014;8;5;1;2;5;0;2;3;333;193;119;21;33;1;18;14;5;0;2;597;356409;59.3066;115.612;136.758;226.514;245.768;100.731;29;89.3;77.9;170.1;170.8;77.8;11;8.8;11.4;9.9;0;0;0;0;78.5;90.8;85.2;78.8;4.7;6.1;5.8;2.5;-0.752666828;0.991114064;-0.552435313;-0.263665493;0.89963087;-0.920971288;-0.658401585;-0.133014707;0.833555772;-0.964614176;0.436651232;0.38963045;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
21-08-2014;14;8;6;0;5;0;3;2;288;177;97;14;20;1;9;10;8;6;0;598;357604;178.339;59.3066;115.612;136.758;226.514;245.768;115.2;29;89.3;77.9;170.1;170.8;10.7;11;8.8;11.4;0;0;0;0;84.8;78.5;90.8;85.2;3.2;4.7;6.1;5.8;-0.763888613;0.98594815;-0.508670944;-0.329408482;0.933837229;-0.875891705;-0.645348113;-0.167051626;0.860961016;-0.944187509;0.357698239;0.482507742;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
22-08-2014;10;4;2;4;7;0;4;3;272;171;86;15;21;0;10;11;3;2;2;599;358801;73.5266;178.339;59.3066;115.612;136.758;226.514;51.9;115.2;29;89.3;77.9;170.1;7.9;10.7;11;8.8;8;0;0;0;90.8;84.8;78.5;90.8;8.6;3.2;4.7;6.1;-0.774884041;0.979613692;-0.463550271;-0.393590277;0.961129784;-0.821476553;-0.632103411;-0.200890555;0.886070622;-0.91928597;0.276096973;0.570242293;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
23-08-2014;5;2;3;0;9;0;6;3;354;216;116;22;25;0;14;11;2;1;0;600;360000;16.9504;73.5266;178.339;59.3066;115.612;136.758;13.4;51.9;115.2;29;89.3;77.9;9.2;7.9;10.7;11;13.5;8;0;0;90.2;90.8;84.8;78.5;8.6;8.6;3.2;4.7;-0.785649855;0.972118197;-0.417193603;-0.455906694;0.98130647;-0.758305808;-0.618671403;-0.23449139;0.908817637;-0.890027576;0.192451582;0.651898996;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
24-08-2014;12;10;0;2;0;0;0;0;395;244;126;25;19;1;10;8;10;0;2;601;361201;25.7886;16.9504;73.5266;178.339;59.3066;115.612;23.9;13.4;51.9;115.2;29;89.3;9.5;9.2;7.9;10.7;1.3;13.5;8;0;85;90.2;90.8;84.8;7.6;8.6;8.6;3.2;-0.796182864;0.963470549;-0.369724543;-0.516062391;0.994217907;-0.687052767;-0.60505607;-0.267814305;0.929141411;-0.856550996;0.107381347;0.726607525;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
25-08-2014;5;4;0;1;7;0;2;5;376;237;113;26;30;1;13;16;4;0;1;602;362404;53.4975;25.7886;16.9504;73.5266;178.339;59.3066;29.5;23.9;13.4;51.9;115.2;29;9.4;9.5;9.2;7.9;0;1.3;13.5;8;78.2;85;90.2;90.8;9;7.6;8.6;8.6;-0.806479946;0.953680997;-0.321269662;-0.573772268;0.999768502;-0.60847687;-0.591261445;-0.300819808;0.946987753;-0.819014887;0.021516097;0.793571609;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
26-08-2014;9;4;3;2;3;0;3;0;291;159;111;21;26;0;12;14;4;3;2;603;363609;152.25;53.4975;25.7886;16.9504;73.5266;178.339;66.9;29.5;23.9;13.4;51.9;115.2;8.6;9.4;9.5;9.2;0;0;1.3;13.5;71.5;78.2;85;90.2;4.7;9;7.6;8.6;-0.816538051;0.942761143;-0.271958158;-0.628762815;0.997917161;-0.523415607;-0.577291617;-0.333468779;0.962309077;-0.777597147;-0.064508449;0.852077521;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
27-08-2014;11;7;2;2;1;0;1;0;340;219;93;28;27;2;16;9;7;2;2;604;364816;108.032;152.25;53.4975;25.7886;16.9504;73.5266;65.2;66.9;29.5;23.9;13.4;51.9;7.3;8.6;9.4;9.5;0;0;0;1.3;83.5;71.5;78.2;85;4.3;4.7;9;7.6;-0.826354199;0.930723931;-0.221921513;-0.680773409;0.98867759;-0.432775593;-0.563150724;-0.365722523;0.975064532;-0.732494072;-0.150055398;0.901501684;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
28-08-2014;8;3;4;1;6;0;2;4;321;169;129;23;23;1;9;13;3;3;1;605;366025;94.8275;108.032;152.25;53.4975;25.7886;16.9504;61.1;65.2;66.9;29.5;23.9;13.4;8;7.3;8.6;9.4;1.8;0;0;0;79.8;83.5;71.5;78.2;4.3;4.3;4.7;9;-0.835925479;0.917583626;-0.171293144;-0.729557554;0.972118197;-0.3375229;-0.548842958;-0.397542814;0.985220107;-0.683919422;-0.23449139;0.941317318;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
29-08-2014;9;4;2;3;5;0;3;2;321;180;113;28;22;1;7;14;4;2;2;606;367236;42.6371;94.8275;108.032;152.25;53.4975;25.7886;27.1;61.1;65.2;66.9;29.5;23.9;11.2;8;7.3;8.6;15.4;1.8;0;0;83.5;79.8;83.5;71.5;6.1;4.3;4.3;4.7;-0.845249057;0.903355802;-0.120208045;-0.774884041;0.94836158;-0.238672766;-0.534372558;-0.428891938;0.992748722;-0.632103411;-0.317191289;0.971100052;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
30-08-2014;6;5;1;0;6;0;4;2;344;214;111;19;18;0;6;12;5;0;0;607;368449;26.1764;42.6371;94.8275;108.032;152.25;53.4975;21.8;27.1;61.1;65.2;66.9;29.5;10.9;11.2;8;7.3;4.7;15.4;1.8;0;97.2;83.5;79.8;83.5;15.1;6.1;4.3;4.3;-0.85432217;0.888057323;-0.068802427;-0.816538051;0.917583626;-0.137278772;-0.519743812;-0.459732739;0.997630305;-0.577291617;-0.397542814;0.990532452;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
31-08-2014;10;4;1;5;1;0;1;0;476;291;157;28;16;0;9;7;4;1;3;608;369664;35.7151;26.1764;42.6371;94.8275;108.032;152.25;30.6;21.8;27.1;61.1;65.2;66.9;10.2;10.9;11.2;8;10;4.7;15.4;1.8;94.8;97.2;83.5;79.8;7.9;15.1;6.1;4.3;-0.863142128;0.871706319;-0.017213356;-0.85432217;0.880012204;-0.034421612;-0.504961055;-0.490028666;0.999851839;-0.519743812;-0.474951072;0.999407401;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
01-09-2014;10;7;1;2;4;0;2;2;303;179;110;14;25;1;18;6;6;1;2;609;370881;11.9975;35.7151;26.1764;42.6371;94.8275;108.032;9.2;30.6;21.8;27.1;61.1;65.2;11.4;10.2;10.9;11.2;17.8;10;4.7;15.4;88;94.8;97.2;83.5;15.5;7.9;15.1;6.1;-0.871706319;0.85432217;0.034421612;-0.888057323;0.835925479;0.068802427;-0.490028666;-0.519743812;0.999407401;-0.459732739;-0.548842958;0.997630305;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
02-09-2014;6;5;1;0;8;0;4;4;321;208;94;19;25;0;15;10;4;1;0;610;372100;19.1796;11.9975;35.7151;26.1764;42.6371;94.8275;11.9;9.2;30.6;21.8;27.1;61.1;10.9;11.4;10.2;10.9;13.3;17.8;10;4.7;82.2;88;94.8;97.2;9.4;15.5;7.9;15.1;-0.880012204;0.835925479;0.085964799;-0.917583626;0.785649855;0.171293144;-0.474951072;-0.548842958;0.996298175;-0.397542814;-0.618671403;0.985220107;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
03-09-2014;7;5;1;1;4;1;2;1;306;173;108;25;25;0;12;13;5;1;0;611;373321;43.4944;19.1796;11.9975;35.7151;26.1764;42.6371;32.7;11.9;9.2;30.6;21.8;27.1;11;10.9;11.4;10.2;0;13.3;17.8;10;80.5;82.2;88;94.8;13.7;9.4;15.5;7.9;-0.888057323;0.816538051;0.137278772;-0.942761143;0.729557554;0.271958158;-0.459732739;-0.577291617;0.990532452;-0.333468779;-0.683919422;0.962309077;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
04-09-2014;11;5;4;2;2;0;1;1;273;164;91;18;33;0;14;19;5;3;2;612;374544;51.5746;43.4944;19.1796;11.9975;35.7151;26.1764;42.1;32.7;11.9;9.2;30.6;21.8;8.9;11;10.9;11.4;13.8;0;13.3;17.8;83.5;80.5;82.2;88;5.8;13.7;9.4;15.5;-0.895839291;0.796182864;0.18822671;-0.963470549;0.668063864;0.369724543;-0.444378178;-0.60505607;0.982125606;-0.267814305;-0.74410394;0.929141411;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
